timestamp,temperature_c,solar_irradiance_kw_m2,humidity_percent,region
2024-01-01 00:00:00,23.87395689143214,0.0,79.05891338916821,Amazonas - North
2024-01-01 01:00:00,25.20361856987833,0.0,75.23497425376108,Amazonas - North
2024-01-01 02:00:00,25.18675501732532,0.0,77.51229148833188,Amazonas - North
2024-01-01 03:00:00,25.60943002396841,0.0,76.66796865630266,Amazonas - North
2024-01-01 04:00:00,27.452745401916854,0.0,70.65967828488334,Amazonas - North
2024-01-01 05:00:00,27.51938972079601,0.0,72.5534954083971,Amazonas - North
2024-01-01 06:00:00,26.973561625981294,0.0,68.99396279106848,Amazonas - North
2024-01-01 07:00:00,27.969103124830102,0.018191834298981805,68.56693255855265,Amazonas - North
2024-01-01 08:00:00,28.846752489825807,0.08761987259349208,78.6895470248711,Amazonas - North
2024-01-01 09:00:00,26.307780707587543,0.07737497296951922,75.45614407767408,Amazonas - North
2024-01-01 10:00:00,29.453031857849524,0.0762807092743707,74.91714570250005,Amazonas - North
2024-01-01 11:00:00,29.635207970652342,0.048127959856529796,64.03039949442743,Amazonas - North
2024-01-01 12:00:00,30.212890292466707,0.11954329043194813,71.18272433291598,Amazonas - North
2024-01-01 13:00:00,29.064061887905936,0.0514200692879305,77.75489128970908,Amazonas - North
2024-01-01 14:00:00,29.496785491409362,0.06554545020126455,75.50130983776982,Amazonas - North
2024-01-01 15:00:00,27.91965475182415,0.07698005498936676,86.33120710549366,Amazonas - North
2024-01-01 16:00:00,29.584157845759705,0.03758389092498041,72.41268762059282,Amazonas - North
2024-01-01 17:00:00,28.476778825270788,0.019143859889347296,75.02147486520317,Amazonas - North
2024-01-01 18:00:00,25.65102234186404,0.0,85.4356920826236,Amazonas - North
2024-01-01 19:00:00,27.616720531704296,0.0,84.8934246771514,Amazonas - North
2024-01-01 20:00:00,26.008762967428655,0.0,77.06786725348526,Amazonas - North
2024-01-01 21:00:00,25.62535521918565,0.0,86.79701304074571,Amazonas - North
2024-01-01 22:00:00,26.9390626747245,0.0,63.53053818563691,Amazonas - North
2024-01-01 23:00:00,24.027512254784934,0.0,80.57586896047697,Amazonas - North
2024-01-02 00:00:00,24.577002488271415,0.0,79.0185009173032,Amazonas - North
2024-01-02 01:00:00,23.976970652894607,0.0,74.69136668754396,Amazonas - North
2024-01-02 02:00:00,25.009603444273417,0.0,74.69887952431071,Amazonas - North
2024-01-02 03:00:00,24.679223315899886,0.0,79.85324826961448,Amazonas - North
2024-01-02 04:00:00,26.023453586794798,0.0,63.436169978575585,Amazonas - North
2024-01-02 05:00:00,27.47497037324045,0.0,69.60404776166557,Amazonas - North
2024-01-02 06:00:00,28.137011994755646,0.0,68.89667216597145,Amazonas - North
2024-01-02 07:00:00,30.622589144028154,0.03933522341583832,68.01959264276698,Amazonas - North
2024-01-02 08:00:00,28.958502850731342,0.07345226119153776,69.22234846725343,Amazonas - North
2024-01-02 09:00:00,31.010911201478685,0.07641725744166973,69.2548989732461,Amazonas - North
2024-01-02 10:00:00,29.514253393828845,0.12548318153476593,66.5854395812094,Amazonas - North
2024-01-02 11:00:00,30.107247290771415,0.06477296897712712,60.10075107629999,Amazonas - North
2024-01-02 12:00:00,30.458063939860093,0.08783888824548174,68.37013651520854,Amazonas - North
2024-01-02 13:00:00,29.30767628663285,0.02640280179203767,75.19138767778277,Amazonas - North
2024-01-02 14:00:00,29.27388381069619,0.06125178372692663,64.11261561176444,Amazonas - North
2024-01-02 15:00:00,29.553751113020734,0.0929371896011284,65.86086964115644,Amazonas - North
2024-01-02 16:00:00,28.006336772572105,0.0346695989800491,68.76845426711631,Amazonas - North
2024-01-02 17:00:00,30.92731934114431,0.014031660059699566,62.33532879986639,Amazonas - North
2024-01-02 18:00:00,28.34359092054298,0.0,72.32495190324936,Amazonas - North
2024-01-02 19:00:00,24.639815925278867,0.0,75.87780525458622,Amazonas - North
