timestamp,temperature_c,solar_irradiance_kw_m2,humidity_percent,region
2024-01-01 00:00:00,24.98436037247939,0.0,65.50128740348826,Rio Grande do Norte - Northeast
2024-01-01 01:00:00,26.230548665718082,0.0,53.20317916280086,Rio Grande do Norte - Northeast
2024-01-01 02:00:00,25.2368012484737,0.0,49.00048856849453,Rio Grande do Norte - Northeast
2024-01-01 03:00:00,26.94791229963294,0.0,50.82282495607285,Rio Grande do Norte - Northeast
2024-01-01 04:00:00,26.66723422694947,0.0,61.246349015850555,Rio Grande do Norte - Northeast
2024-01-01 05:00:00,28.08150460041973,0.0,55.254250260576065,Rio Grande do Norte - Northeast
2024-01-01 06:00:00,29.442953159919004,0.0,55.179404244380514,Rio Grande do Norte - Northeast
2024-01-01 07:00:00,31.096034906089816,0.02612292857015648,50.911022171870925,Rio Grande do Norte - Northeast
2024-01-01 08:00:00,30.673678708691323,0.06198490206061105,46.202225934661094,Rio Grande do Norte - Northeast
2024-01-01 09:00:00,31.827026423691105,0.06058500218406923,52.75955679271134,Rio Grande do Norte - Northeast
2024-01-01 10:00:00,31.746900866967533,0.14876519250582,44.25032197306226,Rio Grande do Norte - Northeast
2024-01-01 11:00:00,32.090498636406934,0.1735806192202677,49.67655331034666,Rio Grande do Norte - Northeast
2024-01-01 12:00:00,32.92168333068101,0.1402245250071242,52.23249852658549,Rio Grande do Norte - Northeast
2024-01-01 13:00:00,32.91261007370668,0.1290857966543212,45.13730070606899,Rio Grande do Norte - Northeast
2024-01-01 14:00:00,32.93726878361629,0.0759871409266283,49.90066380851617,Rio Grande do Norte - Northeast
2024-01-01 15:00:00,31.46645937137796,0.13951470704160507,42.94309633413093,Rio Grande do Norte - Northeast
2024-01-01 16:00:00,31.413423625195595,0.04550877127500332,48.56308587037347,Rio Grande do Norte - Northeast
2024-01-01 17:00:00,29.10201093923348,0.03807121406869658,54.160907676690755,Rio Grande do Norte - Northeast
2024-01-01 18:00:00,28.547125924967013,0.0,51.65252700194617,Rio Grande do Norte - Northeast
