timestamp,temperature_c,solar_irradiance_kw_m2,humidity_percent,region
2024-01-01 00:00:00,25.130285078007066,0.0,55.57115399940812,Rio Grande do Norte - Northeast
2024-01-01 01:00:00,25.864562637291215,0.0,56.46635999139751,Rio Grande do Norte - Northeast
2024-01-01 02:00:00,25.93643642527648,0.0,52.53885658251931,Rio Grande do Norte - Northeast
2024-01-01 03:00:00,27.93626679536359,0.0,51.69337877548752,Rio Grande do Norte - Northeast
2024-01-01 04:00:00,28.155167142773358,0.0,41.14615817050676,Rio Grande do Norte - Northeast
2024-01-01 05:00:00,28.348200162634637,0.0,54.50968589860816,Rio Grande do Norte - Northeast
2024-01-01 06:00:00,28.261035031054096,0.0,60.52593673566591,Rio Grande do Norte - Northeast
2024-01-01 07:00:00,30.061343225038588,0.05059413995431735,55.66484669391046,Rio Grande do Norte - Northeast
2024-01-01 08:00:00,30.290847053508294,0.09176915365146134,44.47237185573191,Rio Grande do Norte - Northeast
2024-01-01 09:00:00,32.1039675810389,0.1486128296840998,52.146429676738,Rio Grande do Norte - Northeast
2024-01-01 10:00:00,33.386918647306494,0.1291390252700447,50.38096128260023,Rio Grande do Norte - Northeast
2024-01-01 11:00:00,31.572489365568117,0.0175,46.610214497460696,Rio Grande do Norte - Northeast
2024-01-01 12:00:00,32.42043912679217,0.10338256362952997,52.245402519180615,Rio Grande do Norte - Northeast
2024-01-01 13:00:00,33.23594278292007,0.15376754208102317,55.918278394827084,Rio Grande do Norte - Northeast
2024-01-01 14:00:00,33.523730560969284,0.06241852431537834,40.38821083432346,Rio Grande do Norte - Northeast
2024-01-01 15:00:00,32.69856736879836,0.1125712169055328,46.039788521810905,Rio Grande do Norte - Northeast
2024-01-01 16:00:00,32.22897298051737,0.0833277382976659,51.607633196788846,Rio Grande do Norte - Northeast
2024-01-01 17:00:00,29.85894405291405,0.04261698494473203,53.28920580607884,Rio Grande do Norte - Northeast
2024-01-01 18:00:00,27.211288797815527,0.0,51.7114587972585,Rio Grande do Norte - Northeast
2024-01-01 19:00:00,28.397620399580134,0.0,58.87495163677096,Rio Grande do Norte - Northeast
2024-01-01 20:00:00,28.246526235204925,0.0,52.34539111185603,Rio Grande do Norte - Northeast
2024-01-01 21:00:00,25.920606997882032,0.0,65.21052751580933,Rio Grande do Norte - Northeast
2024-01-01 22:00:00,26.313160323103425,0.0,54.269645423590816,Rio Grande do Norte - Northeast
2024-01-01 23:00:00,26.683252848922663,0.0,59.54570858694138,Rio Grande do Norte - Northeast
2024-01-02 00:00:00,25.967210073741917,0.0,59.66537708654079,Rio Grande do Norte - Northeast
2024-01-02 01:00:00,24.949075965507383,0.0,55.355119227855816,Rio Grande do Norte - Northeast
2024-01-02 02:00:00,27.36956927435431,0.0,57.91694569684563,Rio Grande do Norte - Northeast
2024-01-02 03:00:00,26.760335528767893,0.0,55.36279217651878,Rio Grande do Norte - Northeast
2024-01-02 04:00:00,27.27482851718562,0.0,46.58269222986439,Rio Grande do Norte - Northeast
2024-01-02 05:00:00,29.200228369192722,0.0,53.59856774331029,Rio Grande do Norte - Northeast
2024-01-02 06:00:00,30.542782913992692,0.0,54.92807414952383,Rio Grande do Norte - Northeast
2024-01-02 07:00:00,29.567034692190653,0.04432036046639496,54.450301394344294,Rio Grande do Norte - Northeast
2024-01-02 08:00:00,30.50837281754682,0.08761928538636164,53.50805906873303,Rio Grande do Norte - Northeast
2024-01-02 09:00:00,32.31945603633616,0.07340483412800178,43.24714924995478,Rio Grande do Norte - Northeast
2024-01-02 10:00:00,31.21070662415593,0.07031156254604749,54.187822518456095,Rio Grande do Norte - Northeast
2024-01-02 11:00:00,34.68094179721036,0.12377757236614985,47.86250267843233,Rio Grande do Norte - Northeast
2024-01-02 12:00:00,33.56256095518592,0.12218642641897685,47.22330750830577,Rio Grande do Norte - Northeast
2024-01-02 13:00:00,32.47651907123141,0.06916656991037244,49.39289004907096,Rio Grande do Norte - Northeast
2024-01-02 14:00:00,33.10984555053777,0.16095081617890827,48.87440504345112,Rio Grande do Norte - Northeast
2024-01-02 15:00:00,32.95346750230744,0.12248475843566858,38.92483061211418,Rio Grande do Norte - Northeast
2024-01-02 16:00:00,32.07331979503636,0.03674930516830788,57.94186339683927,Rio Grande do Norte - Northeast
2024-01-02 17:00:00,30.569851380113835,0.02746316584877566,55.0753734194303,Rio Grande do Norte - Northeast
2024-01-02 18:00:00,30.219370276846774,0.0,49.59434151476586,Rio Grande do Norte - Northeast
2024-01-02 19:00:00,28.831926851742466,0.0,54.22083487877951,Rio Grande do Norte - Northeast
2024-01-02 20:00:00,27.529322389771256,0.0,58.27334138118346,Rio Grande do Norte - Northeast
2024-01-02 21:00:00,28.500789354172305,0.0,55.472907246934966,Rio Grande do Norte - Northeast
2024-01-02 22:00:00,25.664103748627745,0.0,51.653960016020996,Rio Grande do Norte - Northeast
2024-01-02 23:00:00,24.852635613495494,0.0,47.674031250794016,Rio Grande do Norte - Northeast
2024-01-03 00:00:00,27.343482774789763,0.0,60.91491186154952,Rio Grande do Norte - Northeast
2024-01-03 01:00:00,26.526376505486454,0.0,64.86922719500143,Rio Grande do Norte - Northeast
2024-01-03 02:00:00,26.13099006913152,0.0,59.90727422306323,Rio Grande do Norte - Northeast
2024-01-03 03:00:00,25.00936218405345,0.0,68.6685544778154,Rio Grande do Norte - Northeast
2024-01-03 04:00:00,27.730764047787247,0.0,50.931110372899454,Rio Grande do Norte - Northeast
2024-01-03 05:00:00,28.751953306496425,0.0,51.444169868356084,Rio Grande do Norte - Northeast
2024-01-03 06:00:00,29.12980806077948,0.0,64.75280594385669,Rio Grande do Norte - Northeast
2024-01-03 07:00:00,30.534522961468202,0.05458743208387636,51.04806115227661,Rio Grande do Norte - Northeast
2024-01-03 08:00:00,31.32371185987332,0.045824592693956355,50.827596876442215,Rio Grande do Norte - Northeast
2024-01-03 09:00:00,32.36147378672726,0.09727510243326469,48.047470399479906,Rio Grande do Norte - Northeast
2024-01-03 10:00:00,29.707381803010144,0.09826867970263249,52.220662089103435,Rio Grande do Norte - Northeast
2024-01-03 11:00:00,33.04643368877707,0.09535169976746145,45.38843058582451,Rio Grande do Norte - Northeast
