timestamp,hour,day_of_week,industrial_consumption_kw,solar_generation_kw,wind_generation_kw,energy_balance_kw,grid_needed_kw,surplus_kw,grid_spot_price_brl_per_mwh,solar_used_kw,wind_used_kw,grid_used_kw,cost_solar,cost_wind,cost_grid_contract,cost_grid_spot
2023-01-01 00:00:00,0,6,537.6386510711806,0.0,367.45103774033015,264.96746697527396,-0.0,264.96746697527396,339.3853050243951,0.0,367.45103774033015,170.1876133308504,0.0,20.209807075718157,10.63672583317815,0.0
2023-01-01 00:15:00,0,6,520.9828614154643,0.0,385.275680014336,285.9670015201919,-0.0,285.9670015201919,339.3853050243951,0.0,385.275680014336,135.7071814011283,0.0,21.19016240078848,8.48169883757052,0.0
2023-01-01 00:30:00,0,6,541.5987816628381,0.0,380.36546173527023,277.12701904476677,-0.0,277.12701904476677,339.3853050243951,0.0,380.36546173527023,161.23331992756783,0.0,20.920100395439864,10.07708249547299,0.0
2023-01-01 00:45:00,0,6,564.5594046235911,0.0,374.37296742355153,266.7578181415114,-0.0,266.7578181415114,339.3853050243951,0.0,374.37296742355153,190.18643720003962,0.0,20.590513208295334,11.886652325002476,0.0
2023-01-01 01:00:00,1,6,518.4676449874951,0.0,355.13227567862606,256.30304255224274,-0.0,256.30304255224274,339.3853050243951,0.0,355.13227567862606,163.33536930886902,0.0,19.532275162324435,10.208460581804314,0.0
2023-01-01 01:15:00,1,6,518.4680756335921,0.0,372.04333905172945,273.21402383647535,-0.0,273.21402383647535,339.3853050243951,0.0,372.04333905172945,146.42473658186265,0.0,20.46238364784512,9.151546036366415,0.0
2023-01-01 01:30:00,1,6,566.0331106097253,0.0,383.88730754037334,275.9912434628364,-0.0,275.9912434628364,339.3853050243951,0.0,383.88730754037334,182.14580306935198,0.0,21.113801914720533,11.384112691834499,0.0
2023-01-01 01:45:00,1,6,544.7397817347334,0.0,374.99929068725567,271.1621170414911,-0.0,271.1621170414911,339.3853050243951,0.0,374.99929068725567,169.7404910474777,0.0,20.62496098779906,10.608780690467356,0.0
2023-01-01 02:00:00,2,6,512.2950619045655,0.0,382.3741752788034,284.72154720847817,-0.0,284.72154720847817,339.3853050243951,0.0,382.3741752788034,129.92088662576208,0.0,21.03057964033419,8.12005541411013,0.0
2023-01-01 02:15:00,2,6,538.8412107879113,0.0,389.35742332821496,286.6446231102851,-0.0,286.6446231102851,339.3853050243951,0.0,389.35742332821496,149.48378745969637,0.0,21.414658283051825,9.342736716231023,0.0
2023-01-01 02:30:00,2,6,512.4539318725037,0.0,378.8446703485582,281.1617588126205,-0.0,281.1617588126205,339.3853050243951,0.0,378.8446703485582,133.60926152394552,0.0,20.836456869170703,8.350578845246595,0.0
2023-01-01 02:45:00,2,6,512.3932854089908,0.0,380.87864149189267,283.20729025974396,-0.0,283.20729025974396,339.3853050243951,0.0,380.87864149189267,131.5146439170981,0.0,20.948325282054096,8.219665244818632,0.0
2023-01-01 03:00:00,3,6,530.9563869348132,0.0,372.378936534554,271.1691251767238,-0.0,271.1691251767238,339.3853050243951,0.0,372.378936534554,158.57745040025918,0.0,20.48084150940047,9.911090650016199,0.0
2023-01-01 03:15:00,3,6,474.42334117422695,0.0,392.7868395548463,302.35324077813533,-0.0,302.35324077813533,339.3853050243951,0.0,392.7868395548463,81.63650161938062,0.0,21.603276175516548,5.102281351211289,0.0
2023-01-01 03:30:00,3,6,479.36417766255494,0.0,389.32471982013885,297.949308982704,-0.0,297.949308982704,339.3853050243951,0.0,389.32471982013885,90.03945784241608,0.0,21.412859590107637,5.627466115151005,0.0
2023-01-01 03:45:00,3,6,509.86052860346103,0.0,389.80571583905356,292.6171534852584,-0.0,292.6171534852584,339.3853050243951,0.0,389.80571583905356,120.05481276440747,0.0,21.439314371147947,7.503425797775467,0.0
2023-01-01 04:00:00,4,6,498.04255393903605,0.0,394.08295384155,299.1471094432221,-0.0,299.1471094432221,339.3853050243951,0.0,394.08295384155,103.95960009748603,0.0,21.67456246128525,6.497475006092877,0.0
2023-01-01 04:15:00,4,6,532.8524587839026,0.0,371.5358906049443,269.9646539419679,-0.0,269.9646539419679,339.3853050243951,0.0,371.5358906049443,161.31656817895833,0.0,20.43447398327194,10.082285511184896,0.0
2023-01-01 04:30:00,4,6,500.79169303398965,0.0,353.42375366737883,257.9638740449849,-0.0,257.9638740449849,339.3853050243951,0.0,353.42375366737883,147.3679393666108,0.0,19.438306451705834,9.210496210413176,0.0
2023-01-01 04:45:00,4,6,487.56419638445806,0.0,356.13726389012993,263.1987823968064,-0.0,263.1987823968064,339.3853050243951,0.0,356.13726389012993,131.42693249432813,0.0,19.587549513957146,8.214183280895508,0.0
2023-01-01 05:00:00,5,6,563.0542711547375,0.0,359.7163849583333,252.38814111372557,-0.0,252.38814111372557,339.3853050243951,0.0,359.7163849583333,203.3378861964042,0.0,19.784401172708332,12.5,0.2832073812258405
2023-01-01 05:15:00,5,6,518.6873796658915,0.0,349.39388581355985,250.52276731599252,-0.0,250.52276731599252,339.3853050243951,0.0,349.39388581355985,169.29349385233166,0.0,19.216663719745792,10.580843365770729,0.0
2023-01-01 05:30:00,5,6,526.3808976287172,0.0,347.2203022327464,246.88266120930678,-0.0,246.88266120930678,339.3853050243951,0.0,347.2203022327464,179.1605953959708,0.0,19.097116622801053,11.197537212248175,0.0
2023-01-01 05:45:00,5,6,487.2377715724991,0.0,354.1747186872392,261.2984596183065,-0.0,261.2984596183065,339.3853050243951,0.0,354.1747186872392,133.06305288525994,0.0,19.479609527798157,8.316440805328746,0.0
2023-01-01 06:00:00,6,6,510.3301802258249,0.0,339.6491726862684,242.37108630889432,-0.0,242.37108630889432,339.3853050243951,0.0,339.6491726862684,170.6810075395565,0.0,18.680704497744763,10.667562971222281,0.0
2023-01-01 06:15:00,6,6,527.519153178026,84.42081135621297,323.60059562085394,307.4667940285176,-0.0,307.4667940285176,339.3853050243951,84.42081135621297,323.60059562085394,119.49774620095911,3.7989365110295834,17.798032759146967,7.468609137559945,0.0
2023-01-01 06:30:00,6,6,494.4184863688448,168.48011983767987,314.6258568452228,388.8609445700142,-0.0,388.8609445700142,339.3853050243951,168.48011983767987,314.6258568452228,11.312509685942132,7.581605392695594,17.304422126487253,0.7070318553713832,0.0
2023-01-01 06:45:00,6,6,534.4643397687087,251.8179705804633,312.3802186815474,462.3196991702823,-0.0,462.3196991702823,339.3853050243951,251.8179705804633,282.64636918824533,0.0,11.331808676120849,15.545550305353494,0.0,0.0
2023-01-01 07:00:00,7,6,508.85455924954806,334.07749811342296,327.956677756635,565.0373693196519,-0.0,565.0373693196519,339.3853050243951,334.07749811342296,174.7770611361251,0.0,15.033487415104032,9.61273836248688,0.0,0.0
2023-01-01 07:15:00,7,6,516.9583333288657,414.9064545109505,322.58024114299667,638.9451644029136,-0.0,638.9451644029136,339.3853050243951,414.9064545109505,102.05187881791522,0.0,18.670790452992772,5.612853334985338,0.0,0.0
2023-01-01 07:30:00,7,6,508.8265471347169,493.95871777266433,302.8292164989248,699.7964673327361,-0.0,699.7964673327361,339.3853050243951,493.95871777266433,14.86782936205259,0.0,22.228142299769893,0.8177306149128925,0.0,0.0
