timestamp,hour,day_of_week,industrial_consumption_kw,solar_generation_kw,wind_generation_kw,energy_balance_kw,grid_needed_kw,surplus_kw,grid_spot_price_brl_per_mwh,solar_used_kw,wind_used_kw,grid_used_kw,cost_solar,cost_wind,cost_grid_contract,cost_grid_spot
2023-01-01 00:00:00,0,6,53.76386510711806,0.0,24.496735849355343,-77.98683491570081,77.98683491570081,0.0,279.4789125418546,0.0,24.496735849355343,29.267129257762715,0.0,1.347320471714544,1.8291955786101697,0.0
2023-01-01 00:15:00,0,6,52.098286141546424,0.0,25.685045334289065,-73.62363315985502,73.62363315985502,0.0,279.4789125418546,0.0,25.685045334289065,26.41324080725736,0.0,1.4126774933858985,1.650827550453585,0.0
2023-01-01 00:30:00,0,6,54.159878166283804,0.0,25.357697449018016,-77.88074524148544,77.88074524148544,0.0,279.4789125418546,0.0,25.357697449018016,28.802180717265788,0.0,1.3946733596959908,1.8001362948291117,0.0
2023-01-01 00:45:00,0,6,56.455940462359116,0.0,24.95819782823677,-82.65695145380334,82.65695145380334,0.0,279.4789125418546,0.0,24.95819782823677,31.497742634122346,0.0,1.3727008805530223,1.9686089146326466,0.0
2023-01-01 01:00:00,1,6,51.8467644987495,0.0,23.675485045241736,-75.15374808114157,75.15374808114157,0.0,279.4789125418546,0.0,23.675485045241736,28.171279453507765,0.0,1.3021516774882955,1.7607049658442353,0.0
2023-01-01 01:15:00,1,6,51.8468075633592,0.0,24.802889270115294,-74.02642594513881,74.02642594513881,0.0,279.4789125418546,0.0,24.802889270115294,27.043918293243905,0.0,1.3641589098563411,1.690244893327744,0.0
2023-01-01 01:30:00,1,6,56.60331106097252,0.0,25.592487169358222,-82.30357690817874,82.30357690817874,0.0,279.4789125418546,0.0,25.592487169358222,31.0108238916143,0.0,1.4075867943147022,1.9381764932258938,0.0
2023-01-01 01:45:00,1,6,54.473978173473334,0.0,24.99995271248371,-78.83722093328083,78.83722093328083,0.0,279.4789125418546,0.0,24.99995271248371,29.474025460989623,0.0,1.3749973991866042,1.8421265913118514,0.0
2023-01-01 02:00:00,2,6,51.22950619045655,0.0,25.49161168525356,-72.16101638507168,72.16101638507168,0.0,279.4789125418546,0.0,25.49161168525356,25.737894505202988,0.0,1.4020386426889457,1.6086184065751867,0.0
2023-01-01 02:15:00,2,6,53.88412107879113,0.0,25.95716155521433,-76.7556386627155,76.7556386627155,0.0,279.4789125418546,0.0,25.95716155521433,27.9269595235768,0.0,1.4276438855367881,1.74543497022355,0.0
2023-01-01 02:30:00,2,6,51.24539318725037,0.0,25.25631135657055,-72.42660017936714,72.42660017936714,0.0,279.4789125418546,0.0,25.25631135657055,25.989081830679822,0.0,1.3890971246113801,1.624317614417489,0.0
2023-01-01 02:45:00,2,6,51.23932854089907,0.0,25.391909432792843,-72.27944179935587,72.27944179935587,0.0,279.4789125418546,0.0,25.391909432792843,25.84741910810623,0.0,1.3965550188036064,1.6154636942566394,0.0
2023-01-01 03:00:00,3,6,53.09563869348132,0.0,24.825262435636933,-76.38454892219325,76.38454892219325,0.0,279.4789125418546,0.0,24.825262435636933,28.270376257844386,0.0,1.3653894339600314,1.7668985161152742,0.0
2023-01-01 03:15:00,3,6,47.442334117422696,0.0,26.18578930365642,-64.24780947305459,64.24780947305459,0.0,279.4789125418546,0.0,26.18578930365642,21.256544813766276,0.0,1.4402184117011032,1.3285340508603922,0.0
2023-01-01 03:30:00,3,6,47.936417766255495,0.0,25.95498132134259,-65.42042951609226,65.42042951609226,0.0,279.4789125418546,0.0,25.95498132134259,21.981436444912905,0.0,1.4275239726738425,1.3738397778070566,0.0
2023-01-01 03:45:00,3,6,50.9860528603461,0.0,25.98704772260357,-71.20151463119157,71.20151463119157,0.0,279.4789125418546,0.0,25.98704772260357,24.99900513774253,0.0,1.4292876247431965,1.562437821108908,0.0
2023-01-01 04:00:00,4,6,49.8042553939036,0.0,26.272196922770004,-68.66364747555788,68.66364747555788,0.0,279.4789125418546,0.0,26.272196922770004,23.5320584711336,0.0,1.44497083075235,1.47075365444585,0.0
2023-01-01 04:15:00,4,6,53.28524587839026,0.0,24.76905937366295,-76.80217728931342,76.80217728931342,0.0,279.4789125418546,0.0,24.76905937366295,28.51618650472731,0.0,1.3622982655514624,1.782261656545457,0.0
2023-01-01 04:30:00,4,6,50.07916930339896,0.0,23.561583577825253,-71.8982960445687,71.8982960445687,0.0,279.4789125418546,0.0,23.561583577825253,26.51758572557371,0.0,1.2958870967803888,1.6573491078483569,0.0
2023-01-01 04:45:00,4,6,48.756419638445806,0.0,23.742484259341996,-69.19599723398154,69.19599723398154,0.0,279.4789125418546,0.0,23.742484259341996,25.01393537910381,0.0,1.3058366342638097,1.563370961193988,0.0
2023-01-01 05:00:00,5,6,56.30542711547375,0.0,23.98109233055556,-83.34715151405221,83.34715151405221,0.0,279.4789125418546,0.0,23.98109233055556,32.32433478491819,0.0,1.3189600781805557,2.020270924057387,0.0
2023-01-01 05:15:00,5,6,51.86873796658915,0.0,23.292925720903987,-75.57819277666334,75.57819277666334,0.0,279.4789125418546,0.0,23.292925720903987,28.575812245685164,0.0,1.2811109146497193,1.7859882653553227,0.0
2023-01-01 05:30:00,5,6,52.63808976287172,0.0,23.14802014884976,-77.18962087458985,77.18962087458985,0.0,279.4789125418546,0.0,23.14802014884976,29.490069614021962,0.0,1.2731411081867368,1.8431293508763726,0.0
2023-01-01 05:45:00,5,6,48.72377715724991,0.0,23.611647912482614,-69.2646111564501,69.2646111564501,0.0,279.4789125418546,0.0,23.611647912482614,25.1121292447673,0.0,1.2986406351865438,1.5695080777979562,0.0
2023-01-01 06:00:00,6,6,51.03301802258248,0.0,22.643278179084557,-74.63480819828952,74.63480819828952,0.0,279.4789125418546,0.0,22.643278179084557,28.389739843497924,0.0,1.2453802998496506,1.7743587402186203,0.0
2023-01-01 06:15:00,6,6,52.7519153178026,11.256108180828395,21.573373041390266,-67.72513172633067,67.72513172633067,0.0,279.4789125418546,11.256108180828395,21.573373041390266,19.92243409558394,0.5065248681372778,1.1865355172764647,1.2451521309739964,0.0
2023-01-01 06:30:00,6,6,49.44184863688447,22.464015978357317,20.975057123014853,-50.80595901151631,50.80595901151631,0.0,279.4789125418546,22.464015978357317,20.975057123014853,6.002775535512303,1.0108807190260791,1.153628141765817,0.3751734709695189,0.0
2023-01-01 06:45:00,6,6,53.44643397687087,33.57572941072844,20.825347912103158,-47.47741276889677,47.47741276889677,0.0,279.4789125418546,33.57572941072844,19.87070456614243,0.0,1.5109078234827797,1.0928887511378336,0.0,0.0
2023-01-01 07:00:00,7,6,50.885455924954805,44.54366641512306,21.863778517108997,-30.58936161817391,30.58936161817391,0.0,279.4789125418546,44.54366641512306,6.341789509831742,0.0,2.004464988680538,0.34879842304074576,0.0,0.0
2023-01-01 07:15:00,7,6,51.695833332886565,55.32086060146006,21.50534940953311,-21.71532124004044,21.71532124004044,0.0,279.4789125418546,51.695833332886565,0.0,0.0,2.3263124999798954,0.0,0.0,0.0
2023-01-01 07:30:00,7,6,50.88265471347169,65.86116236968857,20.188614433261655,-10.941690135902789,10.941690135902789,0.0,279.4789125418546,50.88265471347169,0.0,0.0,2.289719462106226,0.0,0.0,0.0
2023-01-01 07:45:00,7,6,57.31957463155404,76.11943652946047,20.871165767989645,-12.270788625094568,12.270788625094568,0.0,279.4789125418546,57.31957463155404,0.0,0.0,2.5793808584199316,0.0,0.0,0.0
2023-01-01 08:00:00,8,6,52.425556172103065,86.05175557594472,19.76519271184682,5.884434411481223,-0.0,5.884434411481223,279.4789125418546,52.425556172103065,0.0,0.0,2.359150027744638,0.0,0.0,0.0
2023-01-01 08:15:00,8,6,49.6865335015678,95.61558779414693,18.72305257437194,19.627195013298376,-0.0,19.627195013298376,279.4789125418546,49.6865335015678,0.0,0.0,2.235894007570551,0.0,0.0,0.0
2023-01-01 08:30:00,8,6,54.61853482875225,104.76997938624253,19.307608354915498,19.964863180642084,-0.0,19.964863180642084,279.4789125418546,54.61853482875225,0.0,0.0,2.4578340672938515,0.0,0.0,0.0
2023-01-01 08:45:00,8,6,49.25862854364431,113.47572984202637,18.682503222238996,38.26245131412048,-0.0,38.26245131412048,279.4789125418546,49.25862854364431,0.0,0.0,2.216638284463994,0.0,0.0,0.0
2023-01-01 09:00:00,9,6,53.00881927605761,121.69555980151564,19.465811622877798,40.11705344936968,-0.0,40.11705344936968,279.4789125418546,53.00881927605761,0.0,0.0,2.385396867422592,0.0,0.0,0.0
2023-01-01 09:15:00,9,6,47.32065123741535,129.39427069089263,19.78542338337335,58.97804469366484,-0.0,58.97804469366484,279.4789125418546,47.32065123741535,0.0,0.0,2.1294293056836904,0.0,0.0,0.0
2023-01-01 09:30:00,9,6,48.97706427860529,136.53889544820134,19.775949118642604,62.95577481133611,-0.0,62.95577481133611,279.4789125418546,48.97706427860529,0.0,0.0,2.203967892537238,0.0,0.0,0.0
2023-01-01 09:45:00,9,6,52.97733651190731,143.0988396933683,19.58637684872275,61.70091036274542,-0.0,61.70091036274542,279.4789125418546,52.97733651190731,0.0,0.0,2.3839801430358287,0.0,0.0,0.0
2023-01-01 10:00:00,10,6,54.39799332770342,149.04601273803473,20.73713603582951,66.0908158738872,-0.0,66.0908158738872,279.4789125418546,54.39799332770342,0.0,0.0,2.4479096997466536,0.0,0.0,0.0
2023-01-01 10:15:00,10,6,52.91046726807046,154.35494787419674,21.00753431871843,74.50564078696532,-0.0,74.50564078696532,279.4789125418546,52.91046726807046,0.0,0.0,2.3809710270631705,0.0,0.0,0.0
2023-01-01 10:30:00,10,6,52.15760904442877,159.00291142655865,21.47599013795165,81.0571429764515,-0.0,81.0571429764515,279.4789125418546,52.15760904442877,0.0,0.0,2.3470924069992942,0.0,0.0,0.0
